epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.2802116943128183,0.001,2.265457752274304,0.055733054098574514,0.14479753672851137,0.15102974828375287,2622
2,2.2513412827193133,0.001,2.1842031885937945,0.0774727570647817,0.16359619433911965,0.15980167810831428,2622
3,2.2006173671696723,0.001,2.1423540115356445,0.056946754548265616,0.16869680792008857,0.16971777269260108,2622
4,2.1875280177954473,0.001,2.1404592903648934,0.05855720394105756,0.17053698905474424,0.17467581998474446,2622
5,2.1721359700064866,0.001,2.093884723942454,0.07444081685646314,0.1766006381691273,0.17848970251716248,2622
6,2.1662315639983927,0.001,2.0524405182861702,0.096858998333912,0.2088391792652448,0.21586575133485889,2622
7,2.1560501321799026,0.001,2.182082969967912,0.057584359258971166,0.1483096261786462,0.15102974828375287,2622
8,2.162851328400249,0.001,2.1053760197104476,0.08858133890002552,0.1894046200752496,0.19717772692601068,2622
9,2.136282640675503,0.001,2.117625158007552,0.06930613769091129,0.17557228538380132,0.17658276125095346,2622
10,2.1244657131959293,0.001,2.096343499858205,0.06589180834331172,0.16868170105556213,0.16895499618611748,2622
11,2.1075928496190595,0.001,2.061592596333201,0.08276169341814064,0.18998554404347232,0.20099160945842867,2622
12,2.1380387765389903,0.001,2.000776436270737,0.10261374340046087,0.2156295324453892,0.2292143401983219,2622
13,2.1165242745017365,0.001,2.054039873727938,0.08634210994344635,0.1955332190492017,0.19794050343249428,2622
14,2.1248839808634234,0.001,2.0485953005348763,0.06029600336029139,0.17605469293237827,0.18421052631578946,2622
15,2.0827962814356744,0.001,2.001434555867823,0.09968362353188889,0.2164425138546252,0.2212051868802441,2622
