epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.34303020226835,0.001,2.284772149154118,0.06724040953772166,0.14919054378832555,0.15475285171102662,2630
2,1.9925914649610166,0.001,1.6457920329911369,0.34115064480375207,0.37883238483551795,0.39011406844106467,2630
3,1.3518846472505768,0.001,1.0058623147862298,0.6403809038079596,0.6471322731407262,0.6448669201520912,2630
4,0.9709743369709362,0.001,0.8396594971418381,0.7124584229217354,0.7135540535692738,0.7155893536121672,2630
5,0.7706197297532952,0.001,0.694015771150589,0.7588725148901717,0.7623819240951434,0.7673003802281368,2630
6,0.6344021498554885,0.001,0.5811166351749784,0.7995103262614935,0.8044295298441226,0.8019011406844107,2630
7,0.5523144269631768,0.001,0.49967163677016896,0.8235027504964001,0.8288291691086528,0.8262357414448669,2630
8,0.49880049811669874,0.001,0.45169353981812793,0.8427136343811154,0.8442135838850898,0.8429657794676806,2630
9,0.43151142089455213,0.001,0.451652468847377,0.8382076020706283,0.8406931190061653,0.8399239543726236,2630
10,0.40552631542337464,0.001,0.43099617230750265,0.851889360887551,0.8502393359464098,0.8517110266159695,2630
11,0.36885127666020634,0.001,0.3686207637545608,0.8735893357546825,0.8737058694351011,0.8726235741444867,2630
12,0.3387064308379636,0.001,0.37107567418189275,0.875584747839255,0.8748157583544516,0.8737642585551331,2630
13,0.317673022422927,0.001,0.4006051930288474,0.8710436164969068,0.8714245762247493,0.870342205323194,2630
14,0.3084256750365299,0.001,0.3682037080150275,0.8779091008721784,0.8771426433199874,0.8783269961977186,2630
15,0.27364852861422884,0.001,0.3957255065795921,0.8717415180712753,0.8717621798251641,0.8711026615969581,2630
