epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,1.658465533545523,0.001,1.236441439106351,0.5490967927532161,0.569957641139684,0.5741444866920152,2630
2,1.1031327058971931,0.001,0.9689063355326653,0.650052595254295,0.6698476907424139,0.6673003802281369,2630
3,0.9051323219983265,0.001,0.7793305828457787,0.7285110489606624,0.7340285364841237,0.7319391634980988,2630
4,0.7276755681744328,0.001,0.6765203852029074,0.7640739143869013,0.7676661238703466,0.7600760456273764,2630
5,0.6025996729982421,0.001,0.5897132463398433,0.7993064419428471,0.7985126928382678,0.7961977186311787,2630
6,0.48783450219968355,0.001,0.5206880274982679,0.8222508879520336,0.8212065396891539,0.8193916349809885,2630
7,0.3983119354906307,0.001,0.4516998071755682,0.8487518656449897,0.8489494538606628,0.8482889733840304,2630
8,0.34032596871005966,0.001,0.3828138756521401,0.8843322750126574,0.882913918763282,0.8828897338403042,2630
9,0.26684572491230385,0.001,0.37341270099083584,0.8815526349114348,0.8831642340866367,0.8813688212927757,2630
10,0.23066596247832782,0.001,0.3349582465099437,0.8936806822307439,0.8915002875802718,0.8920152091254753,2630
11,0.20396170023866375,0.001,0.30669744312763214,0.9054313852254222,0.9046442625331708,0.9041825095057034,2630
12,0.1785791037535226,0.001,0.31139254397047417,0.8989144929179305,0.9002885952524238,0.8992395437262357,2630
13,0.15319231906999844,0.001,0.31686652622496086,0.9072879421985679,0.9080888341516825,0.9068441064638784,2630
14,0.1347713276355054,0.001,0.26679747542809873,0.9195611858437523,0.9193601852626128,0.9197718631178707,2630
15,0.1281832773175705,0.001,0.32610293069765683,0.9102440616190656,0.9091728279815006,0.9083650190114069,2630
