epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.1852515233486187,0.001,1.863409655850108,0.2657352565470879,0.32336408975590797,0.3291380625476735,2622
2,1.976557083804198,0.001,1.7757836682040518,0.2858560579216114,0.33041873283892276,0.33790999237223496,2622
3,1.8751568589547667,0.001,1.6960614512606365,0.3026707168358598,0.35852948961095515,0.36422578184591914,2622
4,1.8366277438622933,0.001,1.6621954753631498,0.32664054727128183,0.3665759711670363,0.3710907704042716,2622
5,1.7792751564321294,0.001,1.6774616241455078,0.2794966887826329,0.3471885210422598,0.3508771929824561,2622
6,1.774507838066178,0.001,1.637444333332341,0.3582237252441716,0.40686903603942837,0.406559877955759,2622
7,1.7408968358730226,0.001,1.6197581567415378,0.3337658984920864,0.390379990214492,0.39244851258581237,2622
8,1.724276282971957,0.001,1.5756110032884085,0.3855725232918524,0.4250936183608083,0.4241037376048818,2622
9,1.7296737918147334,0.001,1.5851321438463724,0.3699588953733693,0.4103831320627847,0.41189931350114417,2622
10,1.6471943991754192,0.001,1.4873828102902669,0.4375056863776706,0.4736083265313214,0.4763539282990084,2622
11,1.656807831240824,0.001,1.52927349544153,0.4232017175892127,0.4561389231703293,0.45156369183829137,2622
12,1.6965880361871688,0.001,1.5572474337205655,0.416542908723274,0.4552128875155131,0.459954233409611,2622
13,1.6493721646491928,0.001,1.448354151190781,0.4464050211648182,0.48206636711432443,0.4813119755911518,2622
14,1.5768409770747227,0.001,1.3515294928376267,0.45726810628590664,0.4969362238700022,0.5030511060259344,2622
15,1.5255251508770566,0.001,1.3625536197569312,0.4798893871808645,0.5027928759467056,0.5026697177726926,2622
