epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.128225407616458,0.001,1.8634035805376565,0.2777439823213823,0.3195086649599577,0.32074752097635395,2622
2,1.8917658890939322,0.001,1.8238333667196878,0.2661604615807495,0.3248193582046705,0.32227307398932115,2622
3,1.8502749264842333,0.001,1.761283807638215,0.2956712873734033,0.33829779102429164,0.34324942791762014,2622
4,1.765223995202318,0.001,1.6704509330958854,0.3074640881045333,0.3711642298691555,0.36498855835240274,2622
5,1.7656970967347374,0.001,1.7015134401437713,0.2791716349184282,0.35510934944481354,0.35354691075514877,2622
6,1.7973622818185826,0.001,1.638781445782359,0.3219206217278823,0.3848259380408578,0.38138825324180015,2622
7,1.7712345841757777,0.001,1.6622906559851112,0.3316329405328878,0.3874779622604837,0.38138825324180015,2622
8,1.7656750117086801,0.001,1.6763793142830454,0.31882971468575433,0.36583840843265053,0.36422578184591914,2622
9,1.746971348720769,0.001,1.6378392257341525,0.3743602342209167,0.4104388337637625,0.4054157131960336,2622
10,1.7124643976038152,0.001,1.6370595286532146,0.32519183204580826,0.38544773118579007,0.38443935926773454,2622
11,1.7031065546703659,0.001,1.5946456106697642,0.39073966171275193,0.418642786954482,0.41495041952707856,2622
12,1.7397469450729062,0.001,1.8110590940568505,0.27508310947572767,0.3065076995855803,0.30892448512585813,2622
13,1.782333330674605,0.001,1.720591013024493,0.31051190331552736,0.33790845780144907,0.33638443935926776,2622
14,1.7581936867550165,0.001,1.6729060818509358,0.3153728547572225,0.36409650875536154,0.36384439359267734,2622
15,1.7055187470182425,0.001,1.5872543148878144,0.3975766615444734,0.4302881198349326,0.427536231884058,2622
