epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.391352895935778,0.001,2.3733499864252603,0.05154477922402419,0.11100233828476697,0.11708619374523264,2622
2,1.9580094601570155,0.0009890738003669028,1.5574715370085181,0.41110757561785377,0.4411112656295417,0.4450800915331808,2622
3,1.226193170354824,0.0009567727288213003,1.2272330140922127,0.5306635621953028,0.5360967162096638,0.5434782608695652,2622
4,0.8778408747730833,0.0009045084971874737,0.769520540426417,0.7168944680173212,0.7214872494012269,0.7246376811594203,2622
5,0.7025755076898067,0.0008345653031794292,0.6405899595560097,0.7688026913591502,0.7713902312847467,0.7742181540808543,2622
6,0.5861201695721558,0.00075,0.624121985784391,0.7886853873254821,0.7949979959813246,0.7936689549961862,2622
7,0.5026316905663872,0.0006545084971874737,0.5896821618080139,0.7916396487245252,0.7914777898021043,0.7971014492753623,2622
8,0.4441313437038801,0.0005522642316338268,0.4779704031420917,0.8376926684398484,0.8410947032767164,0.8401983218916858,2622
9,0.38623541295026687,0.0004477357683661734,0.45402680873507406,0.8441677630803869,0.8475586423931382,0.8463005339435545,2622
10,0.3366614650395583,0.0003454915028125264,0.42361061311349635,0.8511921277265099,0.8536641233784639,0.8527841342486652,2622
11,0.30108529504902837,0.0002500000000000001,0.40809446845839664,0.8653619995158088,0.8668303284771379,0.8653699466056446,2622
12,0.2682236360530259,0.00016543469682057103,0.3938044167873336,0.8742521993495154,0.8752569112522555,0.8749046529366895,2622
13,0.24472113131774395,9.549150281252631e-05,0.38275119317014045,0.8767672238435215,0.8774622914664036,0.8771929824561403,2622
14,0.22621449750380884,4.322727117869951e-05,0.37790239347917276,0.8803712828056457,0.8813614494645949,0.8810068649885584,2622
15,0.22659043026993972,1.0926199633097156e-05,0.37720952819033365,0.8807471330976825,0.881536919257433,0.8810068649885584,2622
