epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,1.8942195965139659,0.001,1.3986626054559435,0.49899538984249026,0.5119198682301108,0.5100492984452029,2637
2,1.3990821762372982,0.001,1.0450594212327684,0.6305920109734108,0.6424513064135942,0.6405005688282139,2637
3,1.1092125811432831,0.001,0.8560656727779479,0.7032698576608943,0.7114957712129669,0.70838073568449,2637
4,0.9087528596388413,0.001,0.7403716709287393,0.7501069309804641,0.7506990797621026,0.7508532423208191,2637
5,0.6997532266498412,0.001,0.5426236472669101,0.8276110757855057,0.8270338668472028,0.825938566552901,2637
6,0.5816403053350897,0.001,0.5200557689226809,0.8319124915936698,0.8298300832564274,0.8304891922639362,2637
7,0.47465168809730734,0.001,0.4200836321605103,0.8630028270687656,0.8612658611041383,0.8623435722411832,2637
8,0.4210660581120709,0.001,0.3751387166613269,0.8810434260223773,0.879880600119158,0.8809252938945772,2637
9,0.36630176572791684,0.001,0.36951704551687553,0.8801118922528972,0.8797611683905647,0.8794084186575654,2637
10,0.3417179300481041,0.001,0.34196573664389907,0.8926678453391993,0.8909419427492685,0.8907849829351536,2637
11,0.3033303106641209,0.001,0.32857189500438316,0.8895909597632954,0.8879192640675544,0.8888888888888888,2637
12,0.2770326501571092,0.001,0.29125301181782215,0.9037506773959948,0.903308753363629,0.9032992036405005,2637
13,0.26415056415252236,0.001,0.2863893566564435,0.9084546515214637,0.9066768846507383,0.906712172923777,2637
14,0.23727565293744107,0.001,0.2860801689592855,0.9106084846289275,0.9087149277871127,0.9086082669700417,2637
15,0.22545024172571682,0.001,0.27663372543507386,0.915613412988789,0.9150881816926698,0.9142965491088358,2637
