epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.3224506614986895,0.001,1.9442332052603,0.21837031563642093,0.2889080469519515,0.2959572845156369,2622
2,1.5399939343584106,0.001,1.1423030917237444,0.5482090240087548,0.5669325064502961,0.5736079328756675,2622
3,1.0221379913063564,0.001,0.8023899670054273,0.7040914547284083,0.7084978795979886,0.7139588100686499,2622
4,0.7700584280972529,0.001,0.7371361550034546,0.7323233626593151,0.7380269151660124,0.7421815408085431,2622
5,0.6320486271421516,0.001,0.6731146390481693,0.7711085704665311,0.775137058080945,0.778794813119756,2622
6,0.5572111533346401,0.001,0.5902961396226069,0.8000671231085922,0.7982566687359142,0.799771167048055,2622
7,0.4845315823550979,0.001,0.5040247916448407,0.8329132293035152,0.8333128380170179,0.8344774980930587,2622
8,0.42408409574216466,0.001,0.5064680536345738,0.8319570847134439,0.8310214364399606,0.8325705568268498,2622
9,0.3891527701909293,0.001,0.47701850842411925,0.8525960375877553,0.8496737458338992,0.8520213577421816,2622
10,0.34605799933977,0.001,0.46616601725903956,0.8443783434818546,0.8453201078460043,0.8447749809305873,2622
11,0.323180095665784,0.001,0.44819078267347523,0.8568202372211385,0.855527480159365,0.8573607932875668,2622
12,0.2893573491260259,0.001,0.4733412282132521,0.8518652312614156,0.8537936850231282,0.8531655225019069,2622
13,0.272245062120033,0.001,0.4381578899011379,0.8608537766984777,0.8624608623131661,0.8615560640732265,2622
14,0.24630991605295477,0.001,0.4606422058238489,0.8588871398094772,0.8606516773494799,0.8592677345537757,2622
15,0.23694235933097926,0.001,0.4364034467172332,0.8603188730043051,0.8598023648711686,0.8604118993135011,2622
