epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.1718136136379305,0.001,1.895812113110612,0.2510644607113376,0.31062815978301805,0.3093058733790999,2622
2,1.956947816341413,0.001,1.8488667868986361,0.27503216585354956,0.33133277258786864,0.32036613272311215,2622
3,1.8953712765215223,0.001,1.7576995564670097,0.31780132882800777,0.37114277724203754,0.36498855835240274,2622
4,1.9142629104832607,0.001,1.7890809178352356,0.2892015755452108,0.34287875200804535,0.33981693363844395,2622
5,1.9064705965896247,0.001,1.808338877631397,0.2947966898652641,0.3463169761880583,0.3508771929824561,2622
6,1.9230241723333545,0.001,1.7755787852333813,0.25107356920194246,0.3184120212746198,0.32418001525553014,2622
7,1.8531000702469438,0.001,1.778102885659148,0.2628965865880531,0.3366224245132091,0.34057971014492755,2622
8,1.8213701099659056,0.001,1.719855051215102,0.29568772682320044,0.36082657156154085,0.36460717009916094,2622
9,1.8865961145471644,0.001,1.7453037689371806,0.31954185743789315,0.36665252738656834,0.36155606407322655,2622
10,1.868164998915059,0.001,1.6935444575984304,0.3177521905351007,0.37164950265132396,0.36689549961861173,2622
11,1.7959921384098554,0.001,1.6944479622491977,0.32669279104578763,0.37633396297939437,0.37528604118993136,2622
12,1.7866801055593522,0.001,1.692883000141237,0.3225996386166283,0.3748217744247326,0.37299771167048057,2622
13,1.7789119650619198,0.001,1.726162017845526,0.3162695477946871,0.36406549658947224,0.36651411136536993,2622
14,1.8231760159084693,0.001,1.6790317900297118,0.32629516808921316,0.36583450077634705,0.3684210526315789,2622
15,1.7973503002815374,0.001,1.717828821845171,0.31786818074776235,0.3673612753346294,0.36613272311212813,2622
