epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.236737295834705,0.001,1.9422580883616494,0.17711171085724559,0.2710386430788674,0.2732115677321157,2628
2,1.9229426066883486,0.001,1.7582008696737743,0.27666640304313245,0.3403727462589232,0.3462709284627093,2628
3,1.8713672614659524,0.001,1.725487707626252,0.30214001475037977,0.35666698370293004,0.3538812785388128,2628
4,1.739939884705977,0.001,1.6133547581377483,0.32836619225643143,0.38916467533497257,0.3843226788432268,2628
5,1.684374876696654,0.001,1.4937392813818795,0.425207779499568,0.46363636283451143,0.4699391171993912,2628
6,1.5796698163254093,0.001,1.4564805115972246,0.40949768760153477,0.48470607801617815,0.4790715372907154,2628
7,1.5383064606374361,0.001,1.4121099455016,0.4527432147372856,0.4883581821781524,0.4809741248097412,2628
8,1.4844494829274186,0.001,1.262596023934228,0.5171545007471603,0.5505462625570491,0.545662100456621,2628
9,1.4028862305361816,0.001,1.249605648574375,0.4837045317222027,0.5214789085999786,0.5205479452054794,2628
10,1.3618335723876953,0.001,1.1918654697281974,0.5391534296379825,0.5826964308578767,0.576103500761035,2628
11,1.3284098371512159,0.001,1.333328054064796,0.49284691401700564,0.526351893097607,0.5201674277016742,2628
12,1.3162942663186328,0.001,1.1547756776923226,0.5985811522147785,0.622493581158808,0.6183409436834094,2628
13,1.2303348585009977,0.001,1.1523679608390445,0.5894158767619727,0.6144369945894843,0.6076864535768646,2628
14,1.1928699289508138,0.001,1.0834691112949735,0.5954797361546413,0.6211611041762416,0.6168188736681888,2628
15,1.1402006372056825,0.001,1.0494678779726936,0.62927462425767,0.6528262365536442,0.649923896499239,2628
