epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.0999142531580572,0.001,1.6769761059965407,0.46730333619036557,0.49146857299695024,0.4909433962264151,2650
2,1.4738832562161772,0.001,1.2235164514609747,0.5836821722719069,0.6101325991298994,0.6056603773584905,2650
3,1.155685770431621,0.001,0.9804271445387885,0.690716957234403,0.6990591126012501,0.6984905660377358,2650
4,0.983634608103925,0.001,0.8795744939928963,0.7290409523164495,0.7309718490387648,0.7286792452830189,2650
5,0.8637070871839587,0.001,0.79930265886443,0.7387883740996716,0.7451208663381226,0.7441509433962264,2650
6,0.7880035844825258,0.001,0.7266925481103715,0.7726457803855247,0.7726116337727835,0.7720754716981132,2650
7,0.7215696288235236,0.001,0.6924759422739347,0.7694915672711246,0.7709870322633343,0.7690566037735849,2650
8,0.6723994962721063,0.001,0.657784803992226,0.7932121046911985,0.7942916280853566,0.7932075471698113,2650
9,0.6369865894717658,0.001,0.639232415883314,0.7884361258228751,0.7892967078796537,0.7879245283018868,2650
10,0.6090511016597684,0.001,0.5995502934924194,0.8071540596108261,0.8074661233299946,0.8067924528301886,2650
11,0.5743809548400393,0.001,0.5801187228588831,0.8114702727505413,0.8127863042829958,0.8116981132075471,2650
12,0.5629416277144579,0.001,0.5826886434640203,0.8154665064125362,0.8161054520743286,0.8154716981132075,2650
13,0.5283414146444142,0.001,0.5598367605180967,0.8208232290276047,0.8216995426104678,0.820377358490566,2650
14,0.5037087457592055,0.001,0.5740139182834398,0.8150640504592268,0.8158310012801696,0.8150943396226416,2650
15,0.4991924821730428,0.001,0.5440762342796439,0.8165209700768369,0.8184737268012277,0.8177358490566038,2650
