epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.378245136954568,0.001,2.236671669142587,0.05054684262509251,0.13820368763668095,0.13812785388127855,2628
2,1.9271923054749718,0.001,1.525815873628571,0.38166301090542665,0.4113286240219567,0.417427701674277,2628
3,1.2674967042524807,0.001,1.1505750183548247,0.579538810123076,0.5798616596515394,0.5863774733637748,2628
4,0.9212516917524113,0.001,0.8616821482068017,0.6928909545186822,0.6975455755795156,0.6997716894977168,2628
5,0.7135693445952251,0.001,0.6549079357868149,0.7820533181780939,0.7821986729863064,0.7823439878234398,2628
6,0.609752377677044,0.001,0.5584750225146612,0.806069815746111,0.8082433647592311,0.808599695585997,2628
7,0.5188749270005659,0.001,0.5500897793542772,0.824460584614879,0.823123617199565,0.8211567732115678,2628
8,0.45517832577629924,0.001,0.5079251403609911,0.8411890899554652,0.8416492456297004,0.8420852359208524,2628
9,0.4106371589883008,0.001,0.454595619635213,0.8518171181695412,0.8525076926154519,0.852359208523592,2628
10,0.3622457028840126,0.001,0.4278263057626429,0.8598202885836905,0.8593880303204231,0.8603500761035008,2628
11,0.3347249241790386,0.001,0.4350152001494453,0.8626214536090925,0.8636240332789146,0.8626331811263318,2628
12,0.3107868200199371,0.001,0.3981402876476447,0.8767541784177453,0.8772058015476752,0.8763318112633182,2628
13,0.2857499317915151,0.001,0.38279471173882484,0.8772210616941418,0.8770293478450583,0.8763318112633182,2628
14,0.25464776914679643,0.001,0.3861949954270607,0.8766776113992635,0.8783666164527901,0.8778538812785388,2628
15,0.24399914293979555,0.001,0.3848999749336924,0.8762359089496264,0.8759737831896485,0.8755707762557078,2628
