epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.270381126339588,0.001,2.1020344609305974,0.1156356474843193,0.196276764766172,0.20152091254752852,2630
2,2.0937098104142984,0.001,1.9832044016747248,0.23474161867324936,0.3002228374735009,0.30494296577946767,2630
3,2.0291355739940298,0.001,1.9119315885362171,0.2681866364937566,0.29837603449676836,0.2996197718631179,2630
4,1.9167518471226548,0.001,1.752600800423395,0.3515589824239553,0.38122685644297916,0.3806083650190114,2630
5,1.7456273956330939,0.001,1.5612821139040447,0.41976119552485064,0.4439717709239327,0.4452471482889734,2630
6,1.5944149421923088,0.001,1.3788639363788424,0.48168530375475244,0.5104107335090642,0.5125475285171103,2630
7,1.5224172687691069,0.001,1.2943901114520573,0.4834946896278634,0.5323814385213443,0.5342205323193916,2630
8,1.4410077778979986,0.001,1.2691823854332878,0.5235414527845899,0.5534163955886123,0.5551330798479087,2630
9,1.3981434745017929,0.001,1.1960479886758895,0.5327499488698697,0.5762541638116724,0.5749049429657794,2630
10,1.3463600946195198,0.001,1.1642980589753105,0.5447586685801871,0.5689506800288311,0.5749049429657794,2630
11,1.3021586936732334,0.001,1.048977100423404,0.6023708767084903,0.6264602450763378,0.6346007604562738,2630
12,1.2092479818597788,0.001,1.0091059442077364,0.6377994505892155,0.6553038299511601,0.6551330798479087,2630
13,1.1475888649221222,0.001,0.9686270015580314,0.6277048702294841,0.652193227331105,0.6532319391634981,2630
14,1.150182960210023,0.001,0.9881575717812493,0.6594071792027353,0.6720309464732659,0.6741444866920152,2630
15,1.105079356066707,0.001,0.937388535411585,0.6639717839714848,0.6760474811807505,0.6779467680608365,2630
