epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.215640584226409,0.001,2.0570483264468966,0.17614754168449767,0.24112032557811613,0.24562737642585553,2630
2,2.092043497345664,0.001,1.9359612947418576,0.24012601516786958,0.2863927843708462,0.29543726235741447,2630
3,1.9422208275457826,0.001,1.9163299685432797,0.22891075749588008,0.27652616212852377,0.28098859315589353,2630
4,1.864039709672382,0.001,1.7449644818192436,0.30426537585296454,0.3694588341812521,0.3775665399239544,2630
5,1.860684994093898,0.001,1.7280127917017256,0.3021211484598808,0.34303042623873353,0.3482889733840304,2630
6,1.8115107029776782,0.001,1.742789240110488,0.32364901485691894,0.38613373624109626,0.38935361216730036,2630
7,1.6955642459368465,0.001,1.608619293996266,0.38376610551137147,0.43589620530575546,0.4372623574144487,2630
8,1.6402889136914853,0.001,1.5638456074964433,0.40241423597932935,0.43787022654183344,0.4437262357414449,2630
9,1.6588852032266481,0.001,1.6091210898898898,0.37131964184602406,0.411072742963226,0.4129277566539924,2630
10,1.6021070207409587,0.001,1.4328201171897708,0.44554086329104564,0.4804107934989867,0.4844106463878327,2630
11,1.5353937161089195,0.001,1.4471678010054998,0.43965353781134964,0.46926552364500657,0.4737642585551331,2630
12,1.5013347944426616,0.001,1.3969891369342804,0.47534071864775157,0.5038937299009215,0.5068441064638783,2630
13,1.48766102855053,0.001,1.3704588938327062,0.4780450990368571,0.5086375327562264,0.5110266159695818,2630
14,1.4723188503824098,0.001,1.4005367741698311,0.4501873524850586,0.48441677858076704,0.48897338403041823,2630
15,1.4941472830595794,0.001,1.352945347627004,0.49420077578747285,0.5218220379260371,0.5212927756653992,2630
