epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,1.7861353098540693,0.001,1.5669524611496344,0.3902796366318308,0.42349588982783415,0.42587601078167114,2597
2,1.410501456743962,0.001,1.3098979359719811,0.5182451335132219,0.5511613824217801,0.5444743935309974,2597
3,1.2134903242459167,0.001,0.994046663365713,0.6516277041238002,0.6636419198668029,0.6707739699653447,2597
4,1.0197117129290425,0.001,0.95435959682232,0.6615700655196489,0.6656625239317824,0.6723142087023488,2597
5,0.8831528267143546,0.001,0.7251879104026934,0.7576004032669753,0.7660274356518273,0.7654986522911051,2597
6,0.7383961565792561,0.001,0.6272174837749179,0.7900287936458842,0.7935883768082402,0.7916827108201772,2597
7,0.6205377540475613,0.001,0.5697462208023886,0.8128625410401848,0.8148233839086291,0.8147862918752407,2597
8,0.5234224419235378,0.001,0.47845259181609967,0.8428397449245456,0.8463846496544754,0.8440508278783211,2597
9,0.4903408495860325,0.001,0.41950866180222207,0.8602780608809052,0.8607976429813295,0.8602233346168656,2597
10,0.41454759660504154,0.001,0.4031021237009909,0.8686422792582227,0.8717852693820144,0.869849826723142,2597
11,0.37161740527261755,0.001,0.3877136208480451,0.8774250827102911,0.8780637916223873,0.8771659607239122,2597
12,0.3344340276577183,0.001,0.37690108124075866,0.8788385736964213,0.8808311483648612,0.8787061994609164,2597
13,0.2998841130048842,0.001,0.3681487167572103,0.8856416132671395,0.8886796604153754,0.8860223334616866,2597
14,0.288686780510722,0.001,0.3260621366250079,0.8994247908291542,0.8993614109035509,0.8991143627262226,2597
15,0.2634226484727618,0.001,0.28989347915460423,0.9102156188952292,0.9109211752097388,0.9098960338852522,2597
