epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.4280319029902233,0.001,2.3991943131322446,0.0801924827428019,0.13914214909376696,0.10993513144417891,2929
2,2.2097389856238423,0.001,1.8927111677501514,0.3052947037949831,0.31850422993152705,0.30351655855240695,2929
3,1.680802493919561,0.001,1.3943239476369775,0.5016065427402135,0.4977924091935357,0.5059747354045749,2929
4,1.2950873203851558,0.001,1.1360520202180613,0.5847078339511046,0.5927010433438993,0.6162512803004438,2929
5,1.0158011427632085,0.001,0.9759889821643415,0.6615504456751656,0.6646314178080148,0.6923864800273131,2929
6,0.8230176147671393,0.001,0.8879701715448628,0.6988010164942531,0.7032317288874408,0.7360874018436326,2929
7,0.7035195034595183,0.001,0.7927892256690108,0.7238626064764846,0.7292466832152692,0.7630590645271423,2929
8,0.6152745378606114,0.001,0.7922842758505241,0.7150428603051894,0.7268597820694832,0.7647661317855924,2929
9,0.55678905353502,0.001,0.7345632236936818,0.7531639490782794,0.7539820778431258,0.7835438716285421,2929
10,0.506680951350265,0.001,0.7273180235339247,0.7574793243036134,0.758861345954222,0.7910549675657221,2929
11,0.45194795930091247,0.001,0.6099507854036663,0.8091287103338488,0.8013576958879111,0.8251963127347217,2929
12,0.42208554618704464,0.001,0.6143030925937321,0.8038951157838311,0.8002957977352168,0.8279276203482417,2929
13,0.39047372870055247,0.001,0.6501845526306526,0.7927961081931897,0.7902111285953662,0.8228064185728917,2929
14,0.36799462677703965,0.001,0.5527053954808608,0.8152527083587362,0.8083806808142898,0.8337316490269716,2929
15,0.34748888574540615,0.001,0.5798192043667254,0.8037547782832544,0.7998847667127924,0.8303175145100717,2929
16,0.32281836589085466,0.001,0.5616961001701977,0.8082006575492063,0.8045371540770625,0.8306589279617617,2929
17,0.3052094000633116,0.001,0.6780361779358076,0.7983089365033177,0.7985020958203569,0.8330488221235917,2929
18,0.2977800383290023,0.001,0.5812090061928915,0.8142073515061857,0.8104372351770319,0.8412427449641516,2929
19,0.28253997400127073,0.001,0.5646321533814721,0.8116869085195927,0.8061169436188319,0.8333902355752817,2929
20,0.2679894963440336,0.001,0.5857126178300899,0.8136425144861669,0.8099042833078488,0.8395356777057016,2929
21,0.25516830534202817,0.001,0.5654498500668484,0.828305860337657,0.8217364867011168,0.8449982929327415,2929
22,0.2378860586495311,0.001,0.4917209164603897,0.8324591096911239,0.8260749078836845,0.8497780812564015,2929
23,0.22368762567409395,0.001,0.6809826937058697,0.7944634571264904,0.7953740043983935,0.8310003414134517,2929
24,0.21644948374617984,0.001,0.6752650070449581,0.7956281192310809,0.7996528689233537,0.8385114373506316,2929
25,0.21597699840541607,0.001,0.6594793234506379,0.8023770606987514,0.8026315331024788,0.8381700238989416,2929
26,0.20456634637221327,0.001,0.6381320804357529,0.8181118298156661,0.8156391281624403,0.8484124274496415,2929
27,0.20178790487073087,0.001,0.6315248420704966,0.8115080089308856,0.8060663386235261,0.8337316490269716,2929
28,0.1899789350716696,0.001,0.6325712250950544,0.817050051945345,0.8132605330246595,0.8436326391259815,2929
29,0.18841687784771677,0.001,0.5839911335674317,0.8204479761040849,0.8171453967470416,0.8477296005462616,2929
30,0.17386062760021032,0.001,0.6480555482532667,0.809533169733626,0.8091819043124753,0.8436326391259815,2929
