epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,1.8808320628716642,0.001,1.2962602121489388,0.5126542565241489,0.5586941646769717,0.5547971179370497,2637
2,1.298288290732659,0.001,1.0739909488530386,0.6116280298971628,0.6316710763648171,0.6310200985968905,2637
3,1.0727255558407547,0.001,0.8496516334513823,0.7031517944412801,0.7100687814967195,0.708001516875237,2637
4,0.8384690991784102,0.001,0.6871863170748665,0.7653159125769815,0.770195879210107,0.7686765263557073,2637
5,0.6610328470100493,0.001,0.5648238939188776,0.8136482392465528,0.8130420109451136,0.813803564656807,2637
6,0.5459938161325135,0.001,0.4846318355273633,0.8422556549232966,0.8410012162225907,0.8418657565415245,2637
7,0.4583933215413318,0.001,0.4345747209375813,0.8641133784998872,0.8629528195886038,0.8627227910504361,2637
8,0.4221994719849337,0.001,0.41374403247166247,0.8681662109979413,0.8686397890028402,0.8680318543799772,2637
9,0.359662555283148,0.001,0.338499075333987,0.8922387091069837,0.8928527967405538,0.8926810769814183,2637
10,0.32431803628702294,0.001,0.30016972958332017,0.9076536138464778,0.9063614533266011,0.9063329541145241,2637
11,0.297255850828334,0.001,0.2933807475935845,0.9116533584360617,0.9115111223206818,0.9108835798255593,2637
12,0.27197948955749507,0.001,0.3018925659846337,0.9061685948991518,0.9044015113549388,0.9040576412590065,2637
13,0.23327975965186254,0.001,0.28553538357040714,0.9126465100007004,0.9124256498304685,0.9120212362533182,2637
14,0.2192115179144296,0.001,0.3042493424422684,0.9075814565314467,0.9067776827424923,0.9055745164960182,2637
15,0.21578955150290624,0.001,0.2592434704392439,0.9172852417683636,0.9167847402399126,0.9161926431551005,2637
