epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.037488504290982,0.001,1.7605742783773513,0.2737528606716936,0.3239288325920748,0.3287671232876712,2628
2,1.8213377504637747,0.001,1.578416014001483,0.3840369837338097,0.43583660317809064,0.4425418569254186,2628
3,1.6954268140824957,0.001,1.540544372229349,0.42570415994137945,0.4394009181723899,0.4467275494672755,2628
4,1.6215405893646908,0.001,1.1963022443510236,0.5585166415790471,0.5695444503564114,0.5734398782343988,2628
5,1.4133861257572367,0.001,1.2363191268273763,0.5185312656635479,0.5383878084345591,0.545662100456621,2628
6,1.2815724581178993,0.001,0.9282981774636677,0.6842436472462914,0.6932833841389029,0.6898782343987824,2628
7,1.0687622132927481,0.001,0.8402263451190222,0.7130224188531108,0.722139431080521,0.7248858447488584,2628
8,0.9085551209321328,0.001,0.7298384486209779,0.7309774166892361,0.7483087761031849,0.7465753424657534,2628
9,0.774630907509062,0.001,0.5985092616506985,0.8048731745883052,0.8065499472321953,0.806697108066971,2628
10,0.6728647917208045,0.001,0.5044176325290686,0.8415556364306848,0.8430196553335821,0.843607305936073,2628
11,0.5837500660307078,0.001,0.4262461545211928,0.8661997426656921,0.8664678683167125,0.8664383561643836,2628
12,0.5207342541579044,0.001,0.427243960755212,0.8713054851720052,0.8738023912343219,0.8725266362252664,2628
13,0.4683001075027768,0.001,0.42980711805146365,0.8582269350201984,0.8596076952550604,0.8592085235920852,2628
14,0.42201002067588395,0.001,0.33258521814076675,0.8939977368391164,0.8950105860633919,0.8942161339421614,2628
15,0.3908225332546716,0.001,0.3287408374737771,0.8945382898821884,0.8944877885833274,0.8964992389649924,2628
