epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.3019856876797147,0.001,2.177090361004784,0.05841574661062196,0.16344052082896185,0.16311787072243347,2630
2,2.19201182235371,0.001,2.1108743917374384,0.10386483209884743,0.19624928872321254,0.20342205323193915,2630
3,2.1332069494908907,0.001,2.0354492579187666,0.16705116197351721,0.23859661592208517,0.244106463878327,2630
4,2.071867151292486,0.001,1.992537952604748,0.15660002634885684,0.24125764808079608,0.24600760456273765,2630
5,2.0406542550835143,0.001,1.9849887887636821,0.19687993815156765,0.248918244684083,0.2532319391634981,2630
6,2.00780101055248,0.001,1.922172066711244,0.19986661925856816,0.26961062474486147,0.2779467680608365,2630
7,2.003188037310385,0.001,1.8716162187712533,0.21263764522845163,0.29017662712097225,0.2874524714828897,2630
8,1.9727036832558988,0.001,1.8798041286922635,0.25977919405041144,0.32407835523051803,0.32927756653992396,2630
9,1.932241723995016,0.001,1.8605871881757463,0.27096913970398256,0.31746691686196254,0.3228136882129278,2630
10,1.9289478910491122,0.001,1.8258456885814667,0.25399448234041105,0.3209038650598883,0.32167300380228137,2630
11,1.9106778359975076,0.001,1.796109446457454,0.30696031318008327,0.36218123668262375,0.36958174904942964,2630
12,1.9020070901222101,0.001,1.8571332437651498,0.28415575974992274,0.32190963540257034,0.3231939163498099,2630
13,1.9325351502357508,0.001,1.8476464436167763,0.2661787444131121,0.31823964004522526,0.3243346007604563,2630
14,1.9148953759710396,0.001,1.7893639292035783,0.29862020128203576,0.34187085235118997,0.34942965779467683,2630
15,1.846798917661211,0.001,1.6614753958724795,0.3616640199033735,0.39684284651052887,0.39657794676806085,2630
