epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.378245136954568,0.001,2.236671669142587,0.05054684262509251,0.13820368763668095,0.13812785388127855,2628
2,1.9271923054749718,0.001,1.525815873628571,0.38166301090542665,0.4113286240219567,0.417427701674277,2628
3,1.2674967042524807,0.001,1.1505750183548247,0.579538810123076,0.5798616596515394,0.5863774733637748,2628
4,0.9212516917524113,0.001,0.8616821482068017,0.6928909545186822,0.6975455755795156,0.6997716894977168,2628
5,0.7135693445952251,0.001,0.6549079357868149,0.7820533181780939,0.7821986729863064,0.7823439878234398,2628
6,0.609752377677044,0.001,0.5584750225146612,0.806069815746111,0.8082433647592311,0.808599695585997,2628
7,0.5188749270005659,0.001,0.5500897793542772,0.824460584614879,0.823123617199565,0.8211567732115678,2628
8,0.45517832577629924,0.001,0.5079251403609911,0.8411890899554652,0.8416492456297004,0.8420852359208524,2628
9,0.4106371589883008,0.001,0.454595619635213,0.8518171181695412,0.8525076926154519,0.852359208523592,2628
10,0.3622457028840126,0.001,0.4278263057626429,0.8598202885836905,0.8593880303204231,0.8603500761035008,2628
11,0.3347249241790386,0.001,0.4350152001494453,0.8626214536090925,0.8636240332789146,0.8626331811263318,2628
12,0.3107868200199371,0.001,0.3981402876476447,0.8767541784177453,0.8772058015476752,0.8763318112633182,2628
13,0.2857499317915151,0.001,0.38279471173882484,0.8772210616941418,0.8770293478450583,0.8763318112633182,2628
14,0.25464776914679643,0.001,0.3861949954270607,0.8766776113992635,0.8783666164527901,0.8778538812785388,2628
15,0.24399914293979555,0.001,0.3848999749336924,0.8762359089496264,0.8759737831896485,0.8755707762557078,2628
16,0.2292262957578757,0.001,0.3508699272005331,0.8844619888079621,0.8858145571444702,0.884703196347032,2628
17,0.21588668920827234,0.001,0.38110432401299477,0.8812862701260737,0.8812759907399715,0.8808980213089802,2628
18,0.2019973071636977,0.001,0.3871711211478604,0.885313746523472,0.886871447709364,0.8854642313546424,2628
19,0.1939513029323684,0.001,0.39443518318945453,0.8774719877269397,0.8774538826122297,0.8767123287671232,2628
20,0.1860936903629941,0.001,0.36445712364677874,0.8938214545608005,0.8947890477247907,0.8938356164383562,2628
21,0.1662575147155459,0.001,0.38996173858287786,0.8960974001506908,0.8960824787447588,0.895738203957382,2628
22,0.16195206967517983,0.001,0.41304842400408925,0.885494671995782,0.8837838369138161,0.8839421613394216,2628
23,0.15933474379996157,0.001,0.38847268949307145,0.8920577168939432,0.8910282230582546,0.8919330289193302,2628
24,0.15053366120867054,0.001,0.3688110581022643,0.8917590074121318,0.8919091406408888,0.8907914764079148,2628
25,0.14244682532468628,0.001,0.37530662580615,0.893033138104564,0.8907172995679353,0.89117199391172,2628
26,0.13281150350365975,0.001,0.4105237955670981,0.8923119527435065,0.8920730778907675,0.89117199391172,2628
27,0.13045003005500996,0.001,0.4058580453551951,0.8896928756477983,0.8905552452739672,0.889269406392694,2628
28,0.12435817325280772,0.001,0.38037770046364694,0.8950158058203407,0.8949896318455818,0.8942161339421614,2628
29,0.12701292628867658,0.001,0.3809652274385804,0.8765791360217943,0.8757031276928998,0.8778538812785388,2628
30,0.11197168196579724,0.001,0.39235986077359747,0.8946914688134416,0.8947183051792849,0.8949771689497716,2628
