epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.3972569186278063,0.001,2.3936731474740163,0.04009949533208075,0.1183951312178991,0.11711026615969582,2630
2,2.233140296406216,0.001,2.002685779616946,0.25968451545298127,0.2946200963663355,0.29581749049429656,2630
3,1.8936056962318293,0.001,1.6688481753780728,0.32642508253218094,0.3768344121671443,0.3726235741444867,2630
4,1.6405012170072357,0.001,1.3616489732549304,0.4879169297821773,0.5210279158121035,0.5190114068441065,2630
5,1.394688991183785,0.001,1.1245897114276886,0.5623130939236433,0.5813895421415621,0.5809885931558936,2630
6,1.2484105779265715,0.001,1.0338186948072343,0.5628109945444065,0.5957976535253062,0.596958174904943,2630
7,1.1653280519074463,0.001,0.9430125224448386,0.6192927075460916,0.6558368681424901,0.6551330798479087,2630
8,1.066374815875031,0.001,0.9106088862532661,0.6651297037451946,0.6751438867960199,0.6737642585551331,2630
9,1.0092611100135829,0.001,0.827331385264794,0.6890952154828062,0.7025112091205791,0.7007604562737643,2630
10,0.9491887750850382,0.001,0.7967594028228805,0.6927047064848983,0.7014143518394399,0.7045627376425856,2630
11,0.9287525385317176,0.001,0.8252606296113559,0.7037094652112743,0.7104082974911702,0.7114068441064639,2630
12,0.8856385721502079,0.001,0.7366055892336936,0.740870967672467,0.7505201637272237,0.750190114068441,2630
13,0.8476023830548681,0.001,0.7479009245123182,0.7237687835221281,0.738711574226871,0.7353612167300381,2630
14,0.8358304199546275,0.001,0.7299778619337649,0.7460135594733288,0.7533459713558437,0.752851711026616,2630
15,0.8247186334847602,0.001,0.7202538965003831,0.7432757993592444,0.7478386588302388,0.747148288973384,2630
