epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.3921224758929056,0.001,2.3926215909776234,0.032256390500343464,0.10223173405034709,0.10769814182783466,2637
2,2.2713433208081546,0.001,2.1065271383240107,0.16040254871861045,0.20107343587768145,0.20212362533181646,2637
3,1.9060147428672585,0.001,1.603689364024571,0.36321904451797526,0.4045611440902263,0.4008342813803565,2637
4,1.4519595035770596,0.001,1.273761496657417,0.5461672800586425,0.5551905641334144,0.553280242700038,2637
5,1.1579748802137055,0.001,1.0355474508944011,0.6502063037448648,0.6545637705668834,0.6526355707243079,2637
6,0.9646884941014667,0.001,0.8556270170069876,0.7115333798838077,0.7149774805572252,0.7121729237770194,2637
7,0.8248895084697928,0.001,0.7854376573647771,0.7397209397267374,0.7403262317930728,0.7402351156617368,2637
8,0.7280916388602865,0.001,0.7326170149303618,0.7522881415855974,0.7561681587632905,0.7546454304133485,2637
9,0.6508531382419919,0.001,0.6358589121983165,0.7943038113370867,0.7947419239152677,0.7937049677664012,2637
10,0.5806987826656175,0.001,0.6044391184335663,0.7996692279893054,0.8025386389745885,0.8005309063329541,2637
11,0.5294691443243282,0.001,0.5699770624438921,0.8054268408559572,0.8086564568632432,0.8062191884717482,2637
12,0.482183869703104,0.001,0.5422767244634175,0.8253493547827703,0.8256599289209205,0.8240424725066363,2637
13,0.44832477343562466,0.001,0.534985792069208,0.8314321581650215,0.8318527775115379,0.8304891922639362,2637
14,0.40775333684962867,0.001,0.5158782849709193,0.8355046344592026,0.8370149545350182,0.8361774744027304,2637
15,0.3724318157706485,0.001,0.4724945800290221,0.8500619489987904,0.8487372604322783,0.8475540386803185,2637
