epoch,train_loss,lr,val_loss,val_macro_f1,val_balanced_acc,val_overall_acc,val_count
1,2.4003092897460117,1e-05,2.39790864217849,0.016073143828913453,0.09097376201034738,0.09115077857956703,2633
2,2.3970086325700035,1e-05,2.3940173046929494,0.04757490797484854,0.10363711432606335,0.10292442081276111,2633
3,2.3925756468917383,1e-05,2.387519955635071,0.10189973321247298,0.1552839631099804,0.15381693885301936,2633
4,2.3823291243928852,1e-05,2.362988386835371,0.1330677721124952,0.19056855897957806,0.19673376376756552,2633
5,2.277153573855005,1e-05,2.141005578495207,0.16690203556352914,0.21648006498588523,0.21838207368021267,2633
6,2.0998883829373702,1e-05,2.016090248312269,0.20942159089057164,0.2488717037026917,0.24914546145081656,2633
7,2.0221644656023994,1e-05,1.9544371593566168,0.24112248388820448,0.27147984595739433,0.2715533611849601,2633
8,1.9716484185421106,1e-05,1.9093334561302548,0.2745410703222025,0.29681214666690015,0.29737941511583743,2633
9,1.9330152397605305,1e-05,1.8572583397229512,0.3018912259974154,0.3210798912665057,0.3220660843144702,2633
10,1.885824329925306,1e-05,1.8139896960485549,0.3154214005502806,0.3352941129022375,0.3368780858336498,2633
11,1.851411562174659,1e-05,1.7710575120789664,0.33240791997871544,0.35475929065736345,0.356627421192556,2633
12,1.8194590493886158,1e-05,1.7412810552687872,0.3443605555885382,0.36887680963131897,0.37105962780098745,2633
13,1.7914795016600227,1e-05,1.7124223851022267,0.356743626645137,0.3784656757890039,0.38093429548044055,2633
14,1.7569615082307295,1e-05,1.678266704082489,0.3582951812118823,0.3835989893037173,0.38511203949867073,2633
15,1.7316587806149364,1e-05,1.6451840627761114,0.38905647384730985,0.41120108084544743,0.41359665780478544,2633
